[2023-04-28 10:06:03,787->resubmit.py->getProcedureInstanceKeys():38]INFO: Reading report . . .
[2023-04-28 10:22:36,594->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:37,017->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:37,439->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:37,860->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:38,282->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:38,705->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:39,131->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:39,553->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:39,978->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:40,399->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:40,827->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:41,247->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:41,673->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:42,090->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:42,512->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:42,936->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:43,357->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:43,780->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:44,216->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:44,635->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:45,058->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:45,485->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:45,907->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:46,332->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:46,763->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:47,183->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:47,601->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:48,027->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:48,450->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:48,887->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:49,324->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:49,748->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:50,159->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:50,577->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:50,998->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:51,423->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:51,844->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:52,270->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:52,693->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:53,119->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:53,543->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:53,961->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:54,384->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:54,801->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:55,233->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:55,651->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:56,069->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:56,489->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:56,911->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:57,337->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:57,765->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:58,183->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:58,602->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:59,021->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:59,448->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:22:59,873->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:00,291->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:00,719->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:01,139->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:01,567->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:01,994->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:02,423->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:02,852->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:03,398->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:03,854->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:04,277->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:04,701->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:05,123->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:05,544->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:05,970->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:06,400->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:06,821->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:07,245->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:07,679->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:08,099->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:08,519->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:08,933->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:09,360->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:09,782->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:10,204->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:10,624->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:11,043->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:11,463->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:11,886->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:12,309->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:12,732->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:13,159->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:13,582->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:14,005->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:14,423->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:14,842->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:15,266->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:15,687->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:16,112->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:16,536->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:16,967->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:17,386->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:17,810->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:18,229->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:18,650->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:19,082->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:19,502->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:19,921->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:20,346->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:20,765->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:21,192->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:21,614->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:22,035->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:22,461->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:22,885->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:23,307->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:23,728->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:24,148->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:24,574->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:24,998->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:25,415->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:25,838->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:26,262->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:26,683->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:27,105->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:27,526->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:27,946->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:28,361->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:28,786->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:29,209->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:29,631->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:30,052->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:30,476->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:30,899->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:31,328->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:31,754->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
[2023-04-28 10:23:32,178->resubmit.py->getProcedureInstanceKeys():65]DEBUG: [{'_ProcedureInstance_key': 1331105, '--': '--', 'OrganismID': 'X9121', '_LevelTwoReviewAction_key': 13}]
